cgroup_id,resource_type,container_count,iteration,t_e2e_ms,t_puretime_ms,t_noise_cpu,t_noise_net,t_noise_bio
296008,"block_io",4,7,11822.168625,6033.616855,0.401174,0,5788.318263
296356,"block_io",4,8,10582.265517,4623.621849,0.370168,0,5958.346234
296704,"block_io",4,9,10681.088075,6460.375483,0.490315,0,4220.401564
297052,"block_io",4,10,10592.976591,5577.539933,0.313749,0,5015.284251
297400,"block_io",4,11,11634.637542,6258.832965,0.338203,0,5375.579336
297748,"block_io",4,12,11333.889598,4194.048421,0.433555,0,7139.601355
298096,"block_io",4,13,10465.799416,5990.80057,0.4232,0,4474.740619
298444,"block_io",4,14,11881.26119,5392.252029,0.424521,0,6488.776323
298792,"block_io",4,15,10963.365765,6046.330829,0.394582,0,4916.734022
299140,"block_io",4,16,10415.284539,4682.750704,0.445968,0,5732.236072
299488,"block_io",4,17,12073.598168,5595.963603,0.352701,0,6477.422473
299836,"block_io",4,18,11482.125185,4614.099166,0.447554,0,6867.784687
300184,"block_io",4,19,11779.528964,4775.372907,0.352027,0,7004.043016
300532,"block_io",4,20,12116.153264,5764.711861,0.391996,0,6351.213395
300880,"block_io",4,21,11120.602465,5812.06922,0.427676,0,5308.282287
301228,"block_io",4,22,12787.426455,6231.233785,0.369443,0,6555.957068
301576,"block_io",4,23,12090.596812,5856.052326,0.355201,0,6234.386781
301924,"block_io",4,24,11618.472528,4698.7437,0.481664,0,6919.468761
302272,"block_io",4,25,11254.344981,6080.396648,0.428864,0,5173.707923
302620,"block_io",4,26,11083.759591,5817.615553,0.336973,0,5265.938896
303055,"block_io",4,27,10842.908567,4923.448652,0.420429,0,5919.238774
303403,"block_io",4,28,11947.890626,5853.51903,0.481693,0,6094.037773
303751,"block_io",4,29,11638.996908,5888.737406,0.350793,0,5750.098989
304099,"block_io",4,30,11489.544823,5788.971519,0.355974,0,5700.396869
